id,artist,album,name,length,danceability,acousticness,energy,instrumentalness,liveness,valence,loudness,speechiness,tempo,key,time_signature,mood
0bMcjygjhkTVB8T4r3xCde,Litost,Litost,Minxz,152456,0.383,0.988,0.101,0.919,0.102,0.242,-18.306,0.0427,119.709,0,3,Calm
1QTixxvaGxwe6GF8PBwAve,Little Lion Man,Sigh No More (Benelux Edition),Mumford & Sons,247000,0.515,0.0244,0.496,7.24E-06,0.0895,0.442,-8.018,0.0275,138.61,5,4,Happy
2ihCaVdNZmnHZWt0fvAM7B,Little Talks,My Head Is An Animal,Of Monsters and Men,266600,0.457,0.0206,0.757,0,0.146,0.417,-5.177,0.032,102.961,1,4,Happy
29IRVQao62okE22TDamSnm,Little Things,Sixteen Stone,Bush,264293,0.367,0.000229,0.915,0,0.184,0.215,-5.453,0.0682,112.642,7,4,Energetic
4ytv5Yzyal3LzKyMjRXjse,Living,Reflection of Youth,EERA,279826,0.46,0.14,0.59,0.591,0.112,0.212,-9.375,0.0327,118.008,6,4,Sad
3JbE6e17yvNdPggjPDrCyO,"Lola - Live at Providence Civic Center, Providence, RI - September 1979",One for the Road (Live),The Kinks,287333,0.488,0.153,0.777,0.0312,0.825,0.481,-12.658,0.0894,81.437,9,4,Happy
4gkoh2vAD57fGEITzteaUh,London Thunder,London Thunder,Foals,254426,0.489,0.641,0.357,0.333,0.0838,0.0388,-9.745,0.0259,92.009,6,4,Sad
6wGMLoEqD2k3RBXFHD0yUp,Lonely Boy,What's Wrong with This Picture?,Andrew Gold,264893,0.588,0.0386,0.598,5.83E-05,0.107,0.866,-13.288,0.0296,123.724,9,4,Happy
1uVk6S6Fpkrmji0iTpgKEC,Long Way Down,Long Way Down (Deluxe),Tom Odell,149773,0.367,0.972,0.121,0.0322,0.0871,0.0926,-13.778,0.0335,132.244,6,4,Sad
1MwGbyzRmPXWABLIdW8tzG,Lorelei,Treasure,Cocteau Twins,223573,0.387,0.000158,0.669,0.423,0.166,0.414,-11.187,0.0395,90.995,0,4,Sad
0efOqjQkOgWPEZTzAZSB6j,Los Feliz,Los Feliz,Search For Atlantis,166927,0.575,0.197,0.373,0.898,0.0753,0.123,-11.642,0.0279,74.975,11,4,Calm
5aFSzu0b7ccAYjTkbTNTsQ,Losing You,Human,Aquilo,205859,0.383,0.63,0.446,0,0.0946,0.213,-8.693,0.0382,77.399,0,4,Sad
7nC2EOpMnpDT2DkvniimSm,Lost,Lost,Annelie,161520,0.389,0.972,0.1,0.934,0.113,0.0676,-22.464,0.0358,133.839,10,4,Calm
5QlL4Rxjw3MQbx8Xvs75ts,Lost Moon,I Can Feel the Night Around Me,Nightlands,356125,0.448,0.328,0.591,0.708,0.111,0.303,-9.291,0.0327,145.482,0,4,Sad
4IMBnBRqm9RALmLrRqfMor,Love Is A Losing Game,Back To Black,Amy Winehouse,154160,0.48,0.317,0.561,0.00641,0.184,0.541,-5.874,0.027,164.791,0,4,Sad
0ACACkoHUwgfgY5CxVIL4N,Lovely Day,Lean on Me: The Best of Bill Withers,Bill Withers,255066,0.693,0.194,0.565,0.000175,0.0806,0.692,-12.583,0.0345,97.937,9,4,Happy
0n2X57zaddr0ODIxUb64Sx,Lunar Eclipse,Lunar Eclipse,Marc Torch,156473,0.632,0.224,0.469,0.854,0.0902,0.316,-10.513,0.0307,128,11,4,Calm
534nbCFk48DR1UQt2XlxSx,"Ma mère l'oye, M.60 - For Piano Duet, M.60: 1. Pavane de la Belle au bois dormant",Jeux,Arthur Jussen,82880,0.517,0.995,0.0145,0.884,0.0719,0.549,-42.018,0.0615,62.122,0,4,Calm
1iTzI4NSQNLIETWDJ1WNWi,Machinehead,Bush Digital Collection,Bush,256360,0.15,4.24E-05,0.875,0.00103,0.0957,0.156,-7.27,0.0975,169.806,9,3,Energetic
5drK2kTE2mrUdV33iHWyrx,Mad About You,The Magnificent Tree,Hooverphonic,223733,0.465,0.00109,0.844,0.399,0.0865,0.155,-4.352,0.0379,170.358,1,4,Happy
56oqWZUaA8ZmHQCH3lCRI3,Make Believe,Make Believe,Quintino,194531,0.587,0.03,0.882,0.116,0.195,0.0653,-5.838,0.0427,127.97,0,4,Energetic
3RlwtjeKhemCfiPvwMFozS,Malibu,Malibu,Matthew Harvey,150405,0.435,0.977,0.154,0.85,0.0728,0.0799,-21.451,0.0367,148.1,6,4,Calm
4iVWQTuwKG4JKtGOjx6T9V,Marbles,The First Tindersticks Album,Tindersticks,269866,0.49,0.0934,0.521,0.862,0.266,0.148,-9.601,0.0295,107.778,2,4,Sad
6vxHp3CDNo0afgKGp2yi1E,Me and Julio Down by the Schoolyard,Paul Simon,Paul Simon,164813,0.626,0.237,0.816,1.80E-06,0.104,0.798,-10.593,0.13,105.33,9,4,Happy
3SdkYA8frHe3BMZsPVPrRq,Melancholé,Melancholé,Biba Dupont,149647,0.369,0.996,0.0283,0.941,0.101,0.119,-25.76,0.0399,83.391,2,4,Calm
4BntWROKZB5E0Y0K3LoHSQ,Mercy - Live,Retrospective,Hilary Hahn,326146,0.211,0.916,0.0838,0.41,0.102,0.0404,-20.882,0.0398,90.249,10,4,Calm
3bN4tg6rnNPy9GCkGhym4T,Message In A Bottle - Remastered 2003,Reggatta De Blanc (Remastered),The Police,290280,0.577,0.0338,0.808,1.33E-05,0.221,0.869,-7.04,0.039,151.008,1,4,Happy
6qTP59Amjny78Qd8zayuNW,Midnight Sun,Midnight Sun,Nicky Romero,145039,0.614,0.0574,0.98,2.51E-05,0.086,0.179,-3.61,0.199,127.062,3,4,Energetic
11oVQ68B4PnVQHIY6svpXg,Mil Sonidos,Mil Sonidos,Reina del Mar,192000,0.221,0.958,0.183,0.821,0.102,0.057,-17.59,0.0362,117.321,6,4,Calm
4sYNRSlV9pGInYcbsC18Jz,Mind-wanders,Journey to the unknown,Patrick Hamilton,207500,0.312,0.959,0.0185,0.901,0.111,0.147,-25.607,0.0437,176.972,9,4,Calm
3EQPb4sdkNPCHb6AMyUTXj,Mindfulness,Mindfulness,Amoll,207554,0.692,0.992,0.00643,0.847,0.0452,0.16,-34.388,0.0553,105.987,9,4,Calm
5Z8onMr6EW2eNDamrDoWi5,Minus,Minus,Daniel Blumberg,342493,0.244,0.501,0.254,0.0458,0.105,0.0909,-12.966,0.0296,81.049,7,4,Sad
5pTWpY8l7B1XcQnijEFGFj,Miss You - Remastered,Some Girls (Deluxe Version),The Rolling Stones,288666,0.795,0.443,0.71,0.0215,0.344,0.845,-4.746,0.0392,109.689,9,4,Happy
5FXnCOAkMUAf4QIS56MRQL,Misty Mornings,Misty Mornings,Wilson Trouvé,225700,0.522,0.981,0.0781,0.927,0.361,0.0796,-24.89,0.0424,107.038,10,4,Calm
7Ln0DgKSrDG0ALbtNwGeml,Momentum,Momentum,Monocle Twins,178741,0.636,0.891,0.248,0.922,0.106,0.138,-17.313,0.0309,117.006,4,3,Calm
1EyctTkkGJVS3UYTuy8YZM,Montana,Montana,Le Verne,133645,0.435,0.913,0.0595,0.882,0.104,0.0898,-17.456,0.0435,115.929,2,4,Calm
6CKu6K0xvozAgFlQq44Z56,Monumental,Monumental,Antuigo,195057,0.491,0.916,0.217,0.962,0.177,0.0647,-6.805,0.0521,99.97,4,4,Calm
24PDuLZfLOKtAgh4axr36e,Morning Shimmer,Morning Shimmer,Vochey,218880,0.449,0.58,0.163,0.908,0.114,0.0501,-16.409,0.0361,125.088,11,4,Calm
0zNqfg3MpUGku4T6h2Pmab,Moulain (Revisited 432hz),Moulain (Revisited 432hz),Steven Vrancken,143000,0.424,0.972,0.323,0.904,0.103,0.436,-27.586,0.0287,133.382,9,1,Calm
4ZYFWXoHCIdsdgUdOMK9fr,Movies,Movies,Weyes Blood,353732,0.0903,0.646,0.362,0.402,0.106,0.0964,-8.929,0.0337,74.729,7,4,Sad
2RlgNHKcydI9sayD2Df2xp,Mr. Blue Sky,Out of the Blue,Electric Light Orchestra,303373,0.388,0.652,0.338,3.72E-06,0.248,0.477,-10.054,0.0328,177.784,10,4,Happy
5DiXcVovI0FcY2s0icWWUu,Mr. Jones,August And Everything After,Counting Crows,272293,0.578,0.183,0.817,3.06E-06,0.285,0.726,-6.542,0.0363,141.621,0,4,Happy
6264zKFgXM13JuRBX4MMyD,Mudshovel,Dysfunction,Staind,282093,0.328,0.000224,0.826,0.000944,0.0818,0.341,-5.085,0.0362,106.606,6,4,Energetic
6MM22AtXB7I5gfTErMF0mJ,"Murder Song (5, 4, 3, 2, 1) - Acoustic",All My Demons Greeting Me As A Friend (Deluxe),AURORA,218666,0.398,0.902,0.0887,1.76E-06,0.0873,0.356,-13.683,0.0334,74.797,9,4,Sad
4LpOPF5RXZhS1GLzclhyaT,My Favourite Game,Best Of,The Cardigans,220413,0.594,0.000156,0.766,0.00345,0.086,0.453,-7.598,0.0327,143.482,5,4,Energetic
7u5dBtASrtOuBTTZjJrvuJ,My Hero,Greatest Hits,Foo Fighters,258973,0.364,6.01E-05,0.925,0.000251,0.0603,0.301,-4.224,0.0659,153.981,4,4,Energetic
33iv3wnGMrrDugd7GBso1z,My Own Worst Enemy,A Place In The Sun,Lit,169026,0.494,0.00129,0.946,0,0.398,0.741,-2.757,0.0637,103.408,4,4,Energetic
1HOMkjp0nHMaTnfAkslCQj,My Sharona,Get The Knack,The Knack,295400,0.586,0.0589,0.7,0.00125,0.0318,0.897,-9.558,0.0363,147.245,0,4,Happy
29pQasEiyy3Otgq55dzyTt,My Way - Marcus Santoro Remix,My Way (ft. Alice Berg) [Marcus Santoro Remix],Nicky Romero,181147,0.563,0.0122,0.882,2.09E-06,0.0641,0.296,-4.755,0.0596,125.043,1,4,Energetic
1Lq9ieTRd9TtXXBh5y63E6,Mykki,LoveLaws,TT,250373,0.665,0.336,0.56,0.0857,0.327,0.414,-7.301,0.0667,98.015,7,4,Sad
2cRD4yq8e8wd6PxS0zhuW3,Nazareth,Nazareth,Matteo Myderwyk,146125,0.378,0.995,0.0181,0.881,0.104,0.16,-31.001,0.0552,86.533,8,1,Calm
4cLXtRF6cIFGcuid2OLyUU,Need You - Ed. & Gustav Munk Remix,Need You (Remixes),Faustix,200880,0.656,0.00352,0.723,0,0.345,0.412,-7.693,0.0366,125.005,7,4,Happy
5vckEy9NZ6kirDU4UX4bVl,Never Be Lonely (feat. Envy Monroe),Never Be Lonely (feat. Envy Monroe),Blasterjaxx,192000,0.587,0.207,0.85,0,0.64,0.528,-3.904,0.0654,127.914,11,4,Energetic
5llPdGZJjJFJv9aL6ZaiLY,Never Letting Go,Never Letting Go,Audien,172519,0.534,0.0915,0.765,0.00107,0.225,0.117,-3.151,0.0338,127.978,1,4,Happy
4zRkmGHVgGGnJMhemMXD6I,Never My Love,Voices In The Sky,Isobel Campbell,206584,0.764,0.666,0.245,0.787,0.0967,0.356,-16.201,0.0383,101.968,8,4,Sad
7D04SRPxcqHXjoK0YFPuAq,Night,Night,Wilson Trouvé,192941,0.428,0.995,0.00129,0.955,0.0913,0.13,-32.837,0.0753,67.645,0,5,Calm
6UBjSnyP1O5W5ndJoO9vUk,Night Moves,Night Moves,Bob Seger,324422,0.705,0.432,0.743,0.0133,0.103,0.374,-6.631,0.042,118.552,1,4,Happy
0kox8HaEK0EfeWcNVTOKTy,Night Surrender,Night Surrender,DeLange,193653,0.211,0.993,0.00977,0.891,0.0996,0.13,-25.787,0.0396,175.397,1,4,Calm
2OAOS8qkuKu5Kd8TvA5BAA,Night on Earth,Night on Earth,Jerkcurb,340768,0.268,0.0656,0.494,2.61E-05,0.123,0.136,-7.219,0.0321,102.065,4,3,Sad
7LgkgNtOYgWfSJsGgDXFop,No More 54,No More 54,Dada Life,196273,0.541,0.000492,0.967,0.676,0.103,0.134,-5.682,0.0529,126.026,1,4,Energetic
0melIwOKh1JH4RjI1Is10w,No One Knows,Songs For The Deaf,Queens of the Stone Age,278653,0.509,0.0329,0.583,0.000124,0.359,0.67,-4.902,0.0615,170.886,0,4,Energetic
73SpzrcaHk0RQPFP73vqVR,No Time To Die,No Time To Die,Billie Eilish,242265,0.38,0.917,0.219,0.0104,0.0827,0.0517,-13.273,0.0358,73.537,4,4,Sad
1CLmFKW99S8eJrebO3GB04,No Woman,Light Upon the Lake,Whitney,237973,0.581,0.893,0.4,0.576,0.161,0.433,-8.739,0.0291,112.331,2,4,Sad
46SWSNRB3oAAOu21Apj22z,Nobody,Nobody,Mac DeMarco,212460,0.877,0.776,0.178,0.0193,0.107,0.442,-13.987,0.102,74.997,3,4,Sad
3AtuVA6OJB7ZxBbMfA5qYx,North,Solo (1*),Ton Snijders,126480,0.522,0.994,0.0155,0.927,0.0949,0.119,-28.022,0.0441,91.764,10,4,Calm
32dZxkZtsF5Vt3PrJQuV2i,North Captiva,North Captiva,Lundegard,194495,0.479,0.918,0.346,0.929,0.111,0.23,-17.916,0.0306,143.965,9,4,Calm
7tx0NDsCViutjOyd1c4A28,Not Alone,Not Alone,Otto Knows,215447,0.68,0.00538,0.721,0.000216,0.0679,0.267,-6.21,0.0355,122,7,4,Happy
08EI81e55Lcqg2ZelJOXcG,Nowhere Kids,Shapeshifter,Smile Empty Soul,248413,0.511,0.000106,0.914,0.00097,0.195,0.393,-5.31,0.0457,99.011,8,4,Energetic
7Cia4WzapwjMr0NUQF8vf3,Oceans,Oceans - EP,Seafret,216186,0.404,0.274,0.48,8.63E-06,0.132,0.2,-8.906,0.0303,129.162,9,3,Sad
2jdeYpaoWR0VMIyKrgQMQE,October Rain,Recollections Vol. 4,Various Artists,177077,0.187,0.992,0.014,0.923,0.0925,0.144,-29.31,0.0418,69.012,9,4,Calm
5P8BZ67Vw2CUwAYi12yvYj,Old Rain on a New Day,Celestial Siren,Cora Zea,225500,0.286,0.971,0.14,0.892,0.134,0.154,-16.496,0.0346,119.191,7,4,Calm
15VDHAMS4JCLziCjNkmQl1,Older Than I Am,Three. Two. One.,Lennon Stella,181533,0.44,0.891,0.306,0,0.103,0.201,-8.947,0.0363,117.288,9,4,Sad
2fgMzSoDaPrU4EYsrkAwVn,On Another Ocean (January / June),On Another Ocean (January / June) [Edit],Fleet Foxes,263373,0.284,0.155,0.523,0.0934,0.0933,0.0697,-6.512,0.0285,100.597,7,4,Sad
0kDTkI3VN3LEObv3v3ehhY,On My Way (feat. Jordan Kaahn),On My Way (feat. Jordan Kaahn),Robbie Rivera,218000,0.661,0.0188,0.93,0.00146,0.0919,0.367,-4.208,0.0617,122.052,7,4,Happy
0Ov2L3hgjc5TlxKuBpKOQK,One More Night,One More Night,Labi Ramaj,180972,0.62,0.00402,0.897,8.56E-05,0.108,0.183,-3.595,0.086,126.013,11,4,Energetic
5Q0VxlFh80F3LmbGnuDE4M,One Night - D.O.D Remix,One Night (D.O.D Remix),Cedric Gervais,252500,0.681,0.00732,0.969,0.199,0.219,0.26,-1.394,0.0702,126.024,1,4,Energetic
61fUybL3XS40gcffnnNPoX,One Step Closer,Hybrid Theory,Linkin Park,157333,0.492,0.0014,0.969,1.32E-06,0.0787,0.538,-4.419,0.0491,95.136,9,4,Energetic
0yfd3MSq6JEsNxOzSLJR7g,Only,Only,RY X,268455,0.373,0.906,0.178,0.558,0.109,0.0933,-15.52,0.0303,108.605,7,4,Sad
2ZaYFNn1YQuLSVdHhanr4Q,Only You,We Were Here,Joshua Radin,149013,0.545,0.362,0.255,1.77E-05,0.0841,0.831,-14.844,0.0311,98.088,8,4,Sad
24CJS73HBvYtVguUZBnyAn,Open Fields,Open Fields,Faelt,183181,0.491,0.97,0.197,0.916,0.214,0.216,-19.261,0.0298,132.106,4,4,Calm
5bATh5zpKb6uauocsl0XRM,Open Skies,Open Skies,Lost Horse Mine,154863,0.56,0.00104,0.559,0.812,0.123,0.0869,-7.807,0.0274,133.044,0,4,Calm
6jFX2sHOzh7tpIIOomlrqJ,Orbits,Orbits,Halfway Escape,204827,0.438,0.855,0.404,0.881,0.11,0.4,-13.924,0.039,116.142,6,4,Calm
46mPWQpvSFkXrr5nWoWW74,Our Lady of Sorrows,"I Brought You My Bullets, You Brought Me Your Love",My Chemical Romance,125626,0.271,0.00099,0.931,0,0.182,0.382,-6.81,0.0785,142.407,1,4,Energetic
2Uk3uky365BBGidUpOtKvw,Out Of Control,The Reason,Hoobastank,162106,0.443,0.00161,0.973,0,0.353,0.458,-4.386,0.133,157.872,4,4,Energetic
6wCsrMyI3DavGvodBx8A7h,Out Of Control - Pat Vocal Mix,Out Of Control EP,Lupe Fuentes,193548,0.864,0.00875,0.742,0.394,0.41,0.689,-6.117,0.043,124.009,1,4,Energetic
13i7d4s5EkgOIDHdzM0R4w,Out of Control,Blind Spot,Lush,262253,0.328,0.0041,0.799,6.29E-06,0.069,0.502,-5.992,0.0296,169.896,2,3,Sad
6HrPFcVFz9wTBqqIrpJ8iB,Out of the Deep,Out Of The Deep,Olivia Belli,193207,0.2,0.992,0.0212,0.903,0.0929,0.0631,-32.285,0.0499,74.852,0,1,Calm
7Cx3kiPstZOSKAqTe3LtEi,Outside,Outside,MorMor,238020,0.637,0.0925,0.613,0.425,0.156,0.598,-7.432,0.0272,127.006,1,4,Sad
3SO0vfryYv381w1ImgWONG,Over My Head (Better Off Dead),Does This Look Infected?,Sum 41,149306,0.44,0.00222,0.919,0.00503,0.0892,0.773,-4.462,0.0735,184.324,7,4,Energetic
59P1nrdEImkAKa1nyW9X2e,Pain,A Deeper Understanding,The War On Drugs,330760,0.523,0.00387,0.833,0.000339,0.0841,0.482,-4.374,0.0405,115.975,7,4,Sad
3hxqWxFfmbIYcrV0e7wSyL,Panoramic Feelings (Piano Version),Panoramic Feelings (Piano Version),LudoWic,230284,0.25,0.991,0.00846,0.896,0.0853,0.0638,-24.348,0.0373,78.552,8,1,Calm
1Vej0qeQ3ioKwpI6FUbRv1,Papercut,Hybrid Theory (Bonus Edition),Linkin Park,184866,0.524,0.00022,0.939,0,0.623,0.661,-3.994,0.113,150.184,9,4,Energetic
6VSmHLLvYAAkzrYFT3LloU,Paperthin Hymn,Never Take Friendship Personal,Anberlin,197480,0.298,0.00111,0.597,0,0.0819,0.536,-12.107,0.0343,180.434,5,4,Energetic
4IrzpCIP60bro2wkBq5dIi,Parabel,Parabel,Matteo Myderwyk,133000,0.354,0.976,0.0214,0.903,0.0957,0.148,-32.492,0.0388,112.008,6,4,Calm
6nek1Nin9q48AVZcWs9e9D,Paradise,Mylo Xyloto,Coldplay,278719,0.449,0.0522,0.585,8.49E-05,0.0833,0.203,-6.762,0.0268,139.627,5,4,Happy
6k1njNBYUIQgWJLG4ed26y,Paralyzer,Them vs. You vs. Me,Finger Eleven,208106,0.646,0.159,0.938,0,0.235,0.888,-3.453,0.0448,106.029,11,4,Energetic
4EVpdoFt3L6sAa4hivmWz9,Pass The Hours,Pass The Hours,MorMor,223440,0.778,0.179,0.639,0.000934,0.322,0.543,-5.985,0.0292,119.977,6,4,Sad
6FI69Qkt6C2yBTVLC8zq34,Path to Serenity,Path to Serenity,Arya Shae,214277,0.134,0.961,0.0601,0.869,0.109,0.0388,-19.866,0.0352,73.855,7,1,Calm
5b61rcrjF6JG7yq0RRaOLh,People Are Strange - Festival Mix,People Are Strange (Incl. Festival Mix),KAAZE,195468,0.636,0.00222,0.912,0.0269,0.598,0.0765,-5.671,0.091,127.963,11,4,Energetic
6XRNCAnxJIB1p4RPdFVSq0,People Help the People,Birdy (Deluxe Version),Birdy,256236,0.407,0.778,0.308,1.46E-05,0.092,0.153,-9.001,0.0296,73.254,10,3,Sad
22KKy6ftT0i4nyGNCbwc1B,Petrichor,Petrichor,Cecelya,118321,0.319,0.937,0.122,0.905,0.167,0.214,-16.69,0.0373,70.263,4,4,Calm
4QNjuUkLHj47tEXgA6TFc3,"Piano Sonata No. 14 In C Sharp Minor, Op. 27-2 1st Mvt: Adagio Sostenuto",Beethoven Piano Sonatas,Ludwig van Beethoven,372173,0.274,0.995,0.00332,0.909,0.175,0.17,-41.45,0.0424,67.765,1,1,Calm
1qlVrqeX158nz91Z72lzaa,Pierre,Virgule,Hicham Chahidi,182000,0.356,0.989,0.0499,0.943,0.135,0.153,-24.949,0.0407,67.11,11,4,Calm
3L47u91Y7YIGPpLPBrulh0,Pink Rupture,Pink Rupture,Kornum & Karma,348907,0.736,0.00178,0.356,0.704,0.0925,0.525,-8.676,0.0405,118.002,4,4,Happy
1XtkmIXg2o5SqOrNI8Szvk,Placidity,Placidity,Estado De Calma,165268,0.261,0.474,0.25,0.893,0.0882,0.0827,-18.526,0.0339,153.045,7,4,Calm
1gIZhNdfbkGJ2iyOZJmW9O,Planet,PLANET,Sofiane Pamart,151400,0.549,0.988,0.0604,0.869,0.111,0.113,-23.059,0.0332,113.98,6,3,Calm
0nL2bTth1UVQHWDDumMm3f,Play The Ghost,Play The Ghost,Sarah Davachi,301291,0.118,0.911,0.0567,0.879,0.106,0.0391,-19.274,0.0427,83.721,11,4,Sad
7mQwxVogsnpR3h6AJLQLlR,Poem,Welcome,Taproot,189200,0.364,0.000104,0.912,0.0025,0.086,0.666,-2.968,0.107,105.368,7,4,Energetic
04mlpyRplis2yvf18EwaeN,Points of Authority,Hybrid Theory,Linkin Park,200240,0.512,0.03,0.97,0,0.0994,0.427,-3.886,0.212,94.952,8,4,Energetic
1OvDGGu8KDbchlJTlM48Mr,Polyamorous,Breaking Benjamin: Digital Box Set,Breaking Benjamin,176946,0.544,0.000132,0.895,0.107,0.147,0.875,-6.207,0.0522,98.128,1,4,Energetic
4NFa9tjhONF6lnu4SRbfG9,Pour Les Oiseaux,Des Plumes Dans La Tête,Sylvain Chauveau,76773,0.376,0.965,0.0879,0.944,0.099,0.308,-19.815,0.0423,70.433,0,4,Calm
3wTyLh0vhP3dN5yv0Mti17,Prayer Of The Refugee,Endgame / Appeal To Reason / Siren Song Of The Counter Culture / The Sufferer & The Witness,Rise Against,199386,0.198,0.00131,0.977,4.62E-05,0.23,0.351,-3.499,0.173,195.795,3,4,Energetic
1QmdL4qnNkm8FDuseRMf21,Prelude,Prelude,Marynka,223500,0.306,0.996,0.0846,0.901,0.0909,0.118,-27.607,0.0535,164.732,1,4,Calm
2R7BzSG2pPB99uJbU3lLmK,Prelude 6 - Pt. 1,Voices,Max Richter,161266,0.134,0.992,0.0407,0.794,0.117,0.043,-31.537,0.0426,217.95,10,4,Calm
6CaQoqHFR0naK53v3jNGUT,Prelude in F,Prelude in F,Alexander Motovilov,109000,0.461,0.968,0.272,0.946,0.113,0.533,-24.315,0.0363,122.731,8,3,Calm
02QoKc20zzH9A8mf25NfPq,Presence,Presence,Van Stiles,125500,0.616,0.966,0.292,0.927,0.0955,0.0633,-16.837,0.0423,127.008,2,1,Calm
7f2d3p6nzGFR6874f0E7E7,Pressure,Pressure,Seth Hills,135585,0.708,0.00885,0.863,0.366,0.285,0.437,-4.001,0.0606,127.981,9,4,Energetic
5mqEL5pgnDCcWtTWpAofIV,Promise,Horrorscope,Eve 6,176506,0.62,0.00791,0.85,0,0.0769,0.715,-4.096,0.0327,107.982,9,4,Energetic
7w87IxuO7BDcJ3YUqCyMTT,Pumped Up Kicks,Torches,Foster The People,239600,0.733,0.145,0.71,0.115,0.0956,0.965,-5.849,0.0292,127.975,5,4,Happy
2mJhNvt2dDCfcNn8IZg6sF,Quick Canal (W/ Laetita Sadier),Logos,Atlas Sound,518373,0.299,0.169,0.541,0.795,0.132,0.191,-10.641,0.0513,142.724,7,4,Sad
5uTfZTuLLGbq1qFYwzg7jX,Quiet Room,Music For Mindfulness,Various Artists,156413,0.374,0.995,0.068,0.934,0.119,0.241,-21.842,0.0517,66.01,11,4,Calm
1OArWxrw689jZXaJzSErbh,"Quiet, The Winter Harbor",Still EP,Mazzy Star,255358,0.321,0.973,0.0792,0.104,0.0888,0.106,-17.737,0.0329,145.293,5,3,Sad
7sBlA4bK7gpf2H42K6Y0H3,Raven's Feather - Piano Solo,Raven's Feather (Piano Solo),Nina June,256259,0.594,0.988,0.0624,0.928,0.109,0.0738,-19.409,0.0472,123.999,10,4,Calm
13SBuUaDElB4vowkW6nQxk,Rayons de soleil,Rayons de soleil,Marlies du Mosch,245200,0.315,0.987,0.102,0.954,0.104,0.169,-22.435,0.0423,63.679,11,5,Calm
3sqyZAk7dUY3U4ApoJcRzJ,Reality,Reality EP,Chocolate Puma,213750,0.651,0.000934,0.836,0.932,0.112,0.0741,-6.154,0.0588,127.986,6,4,Happy
55VX26X342cWBM7akigws7,Rebuscano,Rebuscano,Olivia Belli,173319,0.416,0.99,0.0322,0.929,0.101,0.0614,-29.145,0.0451,120.321,2,4,Calm
1vNfYCzcCJz0FY7MVVA9lM,Recording 15,Living Water,Shannon Lay,242000,0.552,0.956,0.126,0.0153,0.109,0.439,-18.014,0.0306,92.441,11,4,Sad
591vJuuep0gfPhx9p8WPD5,Reinventing Your Exit,They're Only Chasing Safety,Underoath,262573,0.45,0.000124,0.978,7.14E-06,0.361,0.268,-4.198,0.0637,155.014,9,4,Energetic
288oxP29Qe5FikFIc1b1Gd,Remains,Remains,Dries Beheydt,228622,0.157,0.991,0.0755,0.897,0.184,0.119,-23.545,0.051,71.23,7,4,Calm
13iMiwdY7pgE1f7NwYKr1D,Renee's Song,Renee's Song,Bazzi,130545,0.593,0.794,0.229,0,0.167,0.42,-8.888,0.0307,117.823,9,4,Sad
5YBVDvTSSSiqv7KZDeUlXA,Renegades Of Funk,Renegades,Rage Against The Machine,274160,0.651,0.00184,0.908,0.000579,0.384,0.769,-4.019,0.0577,123.851,2,4,Energetic
7DP18u679fMurjsUxuxMHu,Rescue Me,Rescue Me,DubVision,187382,0.494,0.069,0.739,0.000368,0.0664,0.235,-4.61,0.0427,128.007,6,4,Energetic
58Z8R4KZPbfTc6KVYZLwTb,Retrospectacular,Retrospectacular,Domaine Blanc,200000,0.368,0.81,0.293,0.864,0.11,0.197,-16.379,0.0346,119.977,9,4,Calm
1sPC2IR2UwzYUrItFRE1H3,Revitalize,Unification,Yonder Dale,198545,0.597,0.95,0.327,0.96,0.0966,0.0399,-15.743,0.0342,109.99,9,4,Calm
3LmiKN6q3OwFD3sV8rhkk2,Ring The Alarm - Stadiumx Remix,Ring The Alarm (Remixes),Nicky Romero,173333,0.625,0.00032,0.994,0.0461,0.767,0.35,-1.689,0.0501,125.032,1,4,Energetic
24fghf9YPlSHoWKNHign8p,Rise (ft. Matluck) - Thomas Gold Remix,Rise (ft. Matluck) [Thomas Gold Remix],Nicky Romero,225937,0.501,0.0071,0.784,0.000257,0.155,0.216,-4.292,0.0417,128.052,7,4,Energetic
2mXnsGgq0K4qfcYmw0rccK,River,Bones,St Woods,276960,0.304,0.73,0.317,0.00519,0.118,0.0596,-10.52,0.0285,147.83,11,4,Sad
1UmFRZU3taMGZApPhK32mc,Riverside,Philharmonics,Agnes Obel,228546,0.648,0.985,0.177,0.000353,0.134,0.236,-13.474,0.0311,99.101,9,3,Sad
3gdewACMIVMEWVbyb8O9sY,"Rocket Man (I Think It's Going To Be A Long, Long Time)",Honky Chateau,Elton John,281613,0.601,0.432,0.532,6.25E-06,0.0925,0.341,-9.119,0.0286,136.571,10,4,Happy
7Ky78y9gxAKlujRin3vzZf,Romance,Ex:Re,Ex:Re,403469,0.716,0.884,0.644,0.617,0.138,0.464,-12.444,0.0718,121.053,9,4,Sad
6bUNEbXT7HovLW6BgPCBsb,Roses,Speakerboxxx/The Love Below,OutKast,369573,0.751,0.0481,0.708,1.83E-05,0.107,0.509,-5.645,0.0545,108.97,0,4,Happy
0tzWCL2uhb2xQDWgG259nU,Rusted From the Rain,Billy Talent III,Billy Talent,254613,0.431,0.000481,0.858,7.65E-06,0.385,0.616,-3.533,0.0306,174.979,7,4,Energetic
18IyalmZGqUTwvZStMf7A1,Rylan,I Am Easy to Find,The National,223853,0.609,0.403,0.789,0.0811,0.0446,0.717,-5.565,0.0468,144.047,11,4,Sad
